# obsid ra dec l b teff logg feh rv Mgb MK MKerr_low MKerr_up AK K dist disterr_low disterr_up Z R r_gc lnnu
209404085 140.98058 +15.17804 215.84640 +40.51390 4371 0.85 -2.19 24 0.40664 -5.06 0.36 0.54 0.124 11.336 17.96 3.96 3.24 11.70 20.68 23.76 -14.69
137007073 104.94313 +37.30355 179.42994 +17.58273 4519 1.13 -1.89 -68 0.62844 -4.48 0.56 0.62 0.104 11.498 14.96 3.72 4.40 4.55 22.26 22.72 -14.60
215207247 200.82292 -8.27751 316.34237 +53.76278 4614 1.26 -1.94 199 0.56244 -4.18 0.78 0.96 0.087 12.024 16.72 5.98 7.23 13.52 6.88 15.17 -13.51
248816173 2.88995 +9.69156 106.86464 -51.93178 4583 1.15 -2.05 -185 0.49230 -4.56 0.52 0.64 0.124 13.841 45.23 11.55 12.24 -35.58 31.16 47.30 -16.31
301211215 199.26425 +11.79207 325.58114 +73.52692 4488 1.03 -1.91 -15 0.57981 -4.92 0.34 0.36 0.116 10.736 12.83 1.96 2.17 12.33 5.41 13.46 -13.37
333313159 196.31430 +18.43485 323.74934 +80.74305 4506 0.90 -1.98 -63 0.82310 -4.92 0.36 0.44 0.031 11.688 20.67 3.79 3.73 20.43 5.67 21.20 -14.50
103310129 141.15422 +23.28527 205.63893 +43.38231 4641 1.39 -1.72 386 0.71363 -3.70 0.98 1.20 0.108 11.661 11.23 4.77 6.41 7.74 15.76 17.56 -12.92
343405145 155.50751 +41.43790 178.03458 +56.31992 4490 0.88 -1.98 -76 0.65424 -5.04 0.28 0.32 0.033 11.189 17.35 2.38 2.39 14.46 17.62 22.79 -15.05
96101006 170.41748 +4.38477 255.70808 +58.76418 4364 0.68 -2.12 315 0.51785 -5.18 0.30 0.46 0.115 11.542 20.96 4.00 3.11 17.95 15.00 23.40 -14.61
237108225 261.42728 -3.77421 19.32432 +17.12644 4435 0.59 -2.32 -106 0.04967 -5.06 0.32 0.48 0.244 12.807 33.46 6.64 5.31 9.88 24.57 26.49 -15.06
327613219 253.69701 +5.48035 24.02799 +28.37540 4443 0.90 -2.06 -7 0.69044 -5.16 0.26 0.32 0.113 11.404 19.51 2.67 2.48 9.30 10.38 13.94 -14.38
131912075 157.18175 +44.36075 172.32840 +56.68710 4680 1.50 -1.66 -40 0.91619 -3.52 0.94 1.08 0.035 11.879 11.83 4.63 6.41 9.91 14.46 17.53 -14.53
132306019 222.62569 -3.26070 350.96328 +48.19131 4660 1.42 -1.64 -68 0.68819 -3.80 0.72 0.78 0.091 10.829 8.08 2.44 3.18 6.05 2.81 6.67 -11.67
242707146 285.77588 +45.48067 75.83787 +17.06004 4202 -0.00 -2.37 -35 -0.57375 -3.54 1.38 1.56 -0.006 11.419 9.84 5.04 8.74 2.91 10.75 11.14 -11.63
265305225 127.82182 +43.74290 176.90469 +35.91797 4485 0.86 -2.03 113 0.67168 -5.12 0.24 0.26 0.026 9.041 6.72 0.76 0.78 3.97 13.43 14.01 -11.09
152704162 251.08675 +42.18526 66.60862 +40.80199 4396 0.83 -1.87 -318 0.60133 -5.06 0.38 0.52 0.085 11.650 21.13 4.50 4.04 13.84 14.77 20.24 -14.83
32604148 193.68404 +55.76642 121.96425 +61.35563 4636 1.39 -1.67 -55 0.59031 -3.86 0.86 0.94 0.121 12.520 17.86 6.27 8.68 15.70 14.48 21.36 -14.03
338316176 201.14661 +38.11940 92.67725 +76.99375 4433 0.73 -2.25 53 0.84783 -5.14 0.28 0.40 -0.053 13.895 65.71 11.06 9.04 64.05 17.14 66.31 -17.69
310515143 202.83162 +20.14388 357.62716 +78.50899 4685 1.49 -1.90 -1 0.70610 -4.08 0.60 0.66 0.058 12.257 18.02 4.72 5.74 17.69 4.42 18.23 -14.18
253302242 353.04825 -0.28435 84.33314 -57.09434 4492 0.86 -1.98 -60 0.52454 -4.96 0.36 0.40 0.066 12.885 35.96 6.05 6.48 -30.16 20.36 36.39 -16.12
298408078 41.61339 +13.50010 161.03540 -40.71074 4466 0.99 -1.91 66 0.41943 -5.04 0.28 0.34 0.146 9.007 6.03 0.87 0.83 -3.91 12.41 13.01 -11.36
171616074 20.59928 -0.44092 139.77048 -62.29623 4624 1.27 -1.98 -86 0.37204 -3.72 1.06 1.42 0.114 13.184 22.81 10.95 14.35 -20.16 17.49 26.69 -14.04
314106017 183.82797 +51.01705 136.52154 +65.14737 4539 0.98 -1.84 -127 0.75548 -4.70 0.42 0.48 0.054 10.775 12.14 2.41 2.59 11.04 12.22 16.47 -13.51
144509038 195.77435 +28.82813 67.04801 +86.91538 4667 1.40 -2.01 -158 0.94546 -3.92 0.96 1.30 0.184 14.243 39.43 17.76 21.92 39.40 7.43 40.10 -15.82
149808248 232.50385 +51.50997 83.21918 +51.57543 4659 1.27 -1.75 -50 0.66244 -3.66 0.92 1.04 0.064 11.653 11.21 4.27 5.92 8.81 9.97 13.31 -12.56
88407106 21.57341 +17.12629 134.73558 -44.94512 4569 1.25 -1.20 -115 0.88520 -3.76 0.50 0.46 0.252 5.636 0.67 0.13 0.17 -0.45 8.34 8.35 -6.54
295707053 188.57213 +34.81504 147.41165 +81.48200 4453 0.79 -2.03 59 0.55083 -5.24 0.20 0.24 0.051 9.717 9.57 1.00 0.92 9.50 9.23 13.24 -12.46
25612182 160.27130 +41.01501 177.03263 +59.88827 4691 1.45 -1.74 -19 0.76990 -3.70 0.86 0.96 0.042 12.233 15.07 5.39 7.32 13.06 15.56 20.31 -15.04
142908046 204.50903 +14.08197 345.04922 +73.01987 4576 1.21 -1.82 62 0.60858 -4.42 0.56 0.60 0.088 11.586 15.26 3.68 4.49 14.62 3.87 15.13 -13.83
347615230 236.71936 +18.92175 30.97355 +49.01681 4690 1.48 -1.70 -158 0.74476 -3.80 0.54 0.50 0.073 10.298 6.38 1.31 1.80 4.85 4.91 6.90 -12.23
132009241 183.24275 +13.02411 268.50251 +73.26950 4376 0.69 -2.06 42 0.16750 -5.26 0.24 0.40 0.098 10.782 15.44 2.60 1.80 14.82 9.25 17.47 -15.48
309603042 198.15071 +18.45899 333.36680 +80.05620 4605 1.26 -2.01 -63 0.59056 -4.50 0.52 0.64 0.073 12.932 29.64 7.57 8.02 29.22 4.12 29.51 -14.47
221416119 152.09305 +15.00415 222.22186 +50.27545 4672 1.49 -1.66 347 0.62285 -3.86 0.64 0.64 0.084 10.362 6.72 1.72 2.30 5.20 11.55 12.66 -12.56
338202002 158.68175 +4.09551 242.09708 +50.08275 4318 0.54 -2.08 151 0.50680 -5.56 0.08 0.14 0.171 8.025 4.82 0.30 0.18 3.72 9.83 10.51 -10.71
340210148 234.93869 +37.40578 59.97855 +53.29399 4429 0.89 -1.94 -93 0.98899 -5.04 0.36 0.46 0.161 11.048 15.33 2.93 2.76 12.32 8.64 15.04 -14.82
259213062 122.68918 +18.34859 204.43774 +25.47390 4437 0.78 -2.09 -39 0.50100 -5.14 0.28 0.38 0.052 13.135 44.11 7.08 6.07 19.00 47.22 50.90 -16.81
280104202 21.19326 +36.88836 130.31141 -25.50527 4539 0.97 -1.95 -146 0.37310 -4.74 0.46 0.56 0.047 13.826 50.56 11.49 11.93 -21.75 51.18 55.60 -17.64
46401034 245.93733 +35.27585 56.91526 +44.41163 4633 1.18 -1.68 -261 0.49144 -3.80 0.78 0.84 0.084 11.184 9.55 3.06 4.13 6.71 7.14 9.80 -11.95
307906043 57.16222 -2.52662 190.58965 -41.02669 4675 1.52 -1.65 -6 0.84839 -3.74 0.58 0.60 0.124 10.082 5.49 1.33 1.68 -3.58 12.10 12.61 -11.84
4706092 347.79132 +27.71031 97.23485 -30.11015 4643 1.43 -2.04 -211 1.32702 -3.72 0.92 1.08 0.059 12.724 18.93 7.42 9.98 -9.47 19.11 21.32 -14.31
132310025 219.03026 -2.92859 347.05448 +50.75153 4415 1.55 -1.83 -31 0.66445 -3.92 0.94 1.08 0.097 12.755 20.68 8.10 11.20 16.04 5.58 16.98 -14.21
49314207 207.05649 -0.68012 331.38330 +59.01843 4586 1.58 -1.47 204 1.20006 -3.62 0.78 0.82 0.055 11.958 12.72 4.00 5.50 10.93 3.86 11.60 -13.06
281011036 20.97739 +30.88520 131.10055 -31.47099 4368 0.54 -2.24 -75 0.45604 -5.24 0.24 0.36 0.097 13.639 57.06 8.72 6.67 -29.76 54.26 61.89 -17.51
340508059 157.99178 +10.09877 233.59600 +53.02079 4468 0.82 -2.02 160 0.71440 -5.14 0.26 0.32 0.092 10.478 12.74 1.75 1.62 10.21 13.98 17.31 -12.05
308715072 194.04025 +39.00312 118.48362 +78.08431 4673 1.54 -1.65 52 0.80910 -3.76 0.72 0.76 0.055 13.279 24.93 7.36 9.80 24.42 11.39 26.95 -15.00
249207066 288.81351 +47.16306 78.29117 +15.75951 4468 0.80 -2.00 -286 0.58984 -5.16 0.22 0.28 0.091 9.645 8.77 1.06 0.93 2.41 10.38 10.66 -10.13
166002118 65.29569 +32.00170 166.47148 -12.61954 4427 0.91 -2.06 -42 0.50839 -4.88 0.44 0.56 0.202 9.200 5.96 1.36 1.34 -1.28 13.73 13.79 -10.73
141501020 261.07339 +34.66193 58.59454 +32.07455 4502 1.07 -1.80 -361 0.59906 -4.36 0.70 0.80 0.075 11.215 12.59 3.88 4.79 6.71 9.43 11.57 -12.30
313705122 102.02331 +20.76888 193.93781 +8.60070 4317 0.63 -2.34 44 0.68535 -5.26 0.22 0.34 -0.040 11.415 22.03 3.19 2.35 3.32 29.61 29.80 -14.76
173310139 339.65698 +7.84332 75.56564 -42.49274 4609 1.20 -1.98 -170 0.47684 -4.02 0.86 1.04 0.093 12.641 20.59 7.84 10.01 -13.88 15.30 20.66 -13.68
202008048 188.38826 +14.40727 283.89743 +76.61353 4668 1.46 -1.75 68 0.52676 -3.92 0.80 0.94 0.011 12.946 23.50 8.26 10.47 22.88 8.53 24.42 -13.73
334602076 230.43076 +35.06742 56.28967 +57.06993 4278 0.46 -2.08 -274 0.35169 -5.56 0.10 0.14 0.095 12.326 36.15 2.26 1.70 30.37 16.60 34.61 -15.57
273503040 22.57437 +28.53306 133.18020 -33.56421 4618 1.41 -1.81 -172 0.68317 -4.24 0.46 0.46 0.099 8.371 3.18 0.61 0.75 -1.73 10.00 10.15 -9.04
260105228 58.41614 +1.88490 186.90876 -37.43331 4273 0.50 -2.11 337 0.34651 -5.58 0.08 0.12 0.251 10.319 13.48 0.72 0.51 -8.17 18.67 20.38 -13.68
169809104 335.28979 +35.47596 91.44975 -18.04875 4433 0.76 -1.91 -369 0.25620 -4.98 0.40 0.54 0.191 12.057 23.40 5.15 4.73 -7.22 23.83 24.90 -13.87
217313068 109.60570 +57.79517 159.08004 +26.20274 4576 1.13 -1.93 -85 1.09918 -4.12 0.72 0.80 0.137 10.642 8.41 2.59 3.31 3.74 15.29 15.74 -13.30
140010176 186.98360 -6.70465 292.53956 +55.69213 4634 1.17 -1.57 -64 0.58458 -3.74 0.94 1.08 0.040 11.850 12.88 5.05 6.98 10.67 8.50 13.64 -12.82
49809126 220.87415 +30.29457 46.96523 +65.28951 4460 0.93 -1.70 -141 1.12815 -4.86 0.42 0.48 0.054 10.790 13.16 2.61 2.81 11.98 5.85 13.33 -13.03
165303165 11.20185 +41.16332 121.58895 -21.69114 4630 1.33 -1.76 -192 0.60976 -4.12 0.48 0.44 0.106 8.146 2.70 0.50 0.67 -0.97 9.56 9.61 -8.36
50506087 248.14670 +36.93861 59.41248 +42.77451 4660 1.33 -1.89 -198 0.75185 -3.58 1.04 1.24 0.067 13.078 20.81 9.05 12.78 14.16 13.15 19.32 -14.15
92914062 168.15251 +0.87231 256.72227 +54.62341 4637 1.33 -1.78 135 0.68329 -3.66 0.82 0.84 0.080 9.571 4.27 1.37 1.96 3.51 8.90 9.56 -10.81
335315053 231.30905 +17.11613 25.32588 +53.16159 4482 0.88 -1.94 -224 0.66202 -4.94 0.36 0.48 0.039 13.667 51.70 10.25 9.32 41.41 24.01 47.86 -17.48
347612100 238.30630 +19.38769 32.39277 +47.76131 4340 0.67 -2.18 -128 0.79846 -5.28 0.22 0.32 0.091 11.005 17.33 2.37 1.85 12.86 6.51 14.41 -14.61
230502039 132.41879 +15.80303 211.15770 +33.13658 4574 1.20 -1.86 -38 0.52409 -4.26 0.70 0.82 0.116 11.027 10.82 3.40 4.12 5.94 16.44 17.48 -13.16
230806233 212.37842 +12.06842 357.29909 +66.29661 4575 1.18 -1.80 -232 0.57150 -4.36 0.56 0.60 0.080 8.439 3.50 0.84 1.03 3.23 6.60 7.34 -9.91
135401208 235.73619 +1.89892 8.81237 +41.83227 4414 0.72 -2.05 -226 0.22961 -4.92 0.44 0.64 0.123 12.679 31.28 7.98 7.02 20.89 15.45 25.98 -16.38
346114070 202.25061 +8.67664 330.38679 +69.52087 4570 1.22 -1.78 -107 0.42096 -4.48 0.52 0.56 0.070 12.355 22.54 5.12 6.10 21.15 4.06 21.53 -14.67
154605076 244.67235 +47.73506 74.51332 +45.03209 4178 0.40 -1.71 -368 0.44011 -5.74 0.10 0.16 0.169 8.933 7.96 0.57 0.38 5.66 8.46 10.18 -12.04
164901027 12.56681 +19.17500 122.54958 -43.69588 4686 1.53 -1.66 -173 0.82674 -3.54 0.70 0.70 0.070 9.744 4.39 1.21 1.67 -3.01 10.07 10.51 -10.82
301904191 27.59608 +8.24217 146.98551 -51.85530 4288 0.54 -2.10 -114 0.46738 -5.62 0.06 0.08 0.178 8.201 5.35 0.19 0.15 -4.18 10.92 11.70 -9.98
26206114 182.07924 +56.81621 134.51031 +59.33219 4726 1.64 -1.68 -97 0.74850 -3.64 0.84 0.92 0.054 12.285 14.93 5.16 7.05 12.87 14.40 19.32 -13.89
132514011 134.74165 +24.08332 202.45912 +37.96802 4562 1.13 -1.84 -60 0.51218 -4.44 0.56 0.62 0.124 9.296 5.28 1.31 1.55 3.27 11.95 12.39 -11.01
158306143 324.19073 +15.69182 69.21062 -26.26516 4449 0.89 -1.94 -399 0.72142 -4.78 0.52 0.66 0.107 10.666 11.69 3.06 3.16 -5.14 10.69 11.87 -12.39
49813024 222.24960 +30.57639 47.60983 +64.10210 4263 0.56 -1.93 -205 0.42553 -5.54 0.14 0.22 0.098 10.032 12.44 1.20 0.83 11.22 5.91 12.68 -12.89
190605249 168.76378 +26.15513 210.01374 +68.47339 4349 0.69 -2.02 94 0.46410 -5.28 0.26 0.36 0.122 11.902 25.82 3.94 3.28 24.05 16.88 29.38 -15.22
125712166 219.11476 +37.42879 64.53817 +65.63969 4635 1.30 -1.85 -151 0.65160 -4.08 0.78 0.90 0.062 11.146 10.78 3.66 4.66 9.85 7.29 12.26 -12.62
337005019 135.31544 -1.37782 230.43562 +27.80805 4465 0.84 -1.93 33 0.47371 -5.12 0.26 0.30 0.108 11.777 22.79 2.94 2.90 10.66 26.00 28.10 -14.39
122616181 154.39270 +7.37844 234.17121 +48.55760 4586 1.25 -1.83 66 0.67647 -4.22 0.66 0.72 0.087 10.041 6.84 1.93 2.43 5.15 11.26 12.38 -12.26
120602242 118.61127 +5.66769 215.04197 +16.58615 4498 1.05 -1.88 342 0.59633 -4.60 0.54 0.60 0.106 9.617 6.64 1.60 1.87 1.92 13.71 13.84 -11.06
155014132 288.05957 +43.69958 74.77611 +14.87502 4449 0.90 -1.89 -264 0.51148 -4.92 0.44 0.56 0.109 9.276 6.57 1.49 1.48 1.71 8.81 8.97 -9.58
337902116 244.39977 +11.30995 25.25091 +39.21390 4556 1.27 -1.77 -184 0.87970 -4.40 0.52 0.56 0.085 10.900 11.04 2.51 2.99 7.01 3.66 7.90 -11.67
300611077 220.43884 +28.04521 41.52308 +65.59087 4406 0.80 -1.90 -272 0.48271 -5.24 0.24 0.28 0.080 10.468 13.35 1.62 1.56 12.19 5.32 13.30 -13.59
327312243 167.76114 +12.52703 239.83071 +62.33440 4217 0.32 -2.18 -77 0.42665 -5.58 0.08 0.12 0.153 8.973 7.58 0.41 0.28 6.74 10.23 12.26 -11.33
94210231 185.01877 +1.77458 285.10244 +63.55541 4480 1.09 -2.02 168 0.42814 -4.30 0.80 1.04 0.040 12.609 23.64 9.00 10.53 21.20 11.44 24.09 -16.05
295108078 204.46040 +47.70869 102.21533 +67.50992 4479 0.90 -1.97 91 0.59622 -5.10 0.24 0.28 0.073 8.960 6.27 0.76 0.73 5.82 8.82 10.57 -11.27
327607220 253.12523 +3.19847 21.44719 +27.78586 4505 0.97 -1.91 -113 0.61378 -4.90 0.30 0.30 0.103 9.197 6.29 0.81 0.93 2.96 3.48 4.57 -9.13
29413111 186.58588 +31.39147 173.51459 +83.06483 4451 0.78 -2.21 82 1.64577 -5.02 0.36 0.52 0.093 13.194 42.10 8.96 7.59 41.82 13.06 43.81 -17.79
143707020 258.58878 +24.72797 46.64476 +31.53545 4223 0.39 -2.07 -188 0.40681 -5.58 0.10 0.14 0.195 10.531 15.25 0.95 0.72 8.00 9.50 12.42 -13.16
52314180 224.82074 +26.27591 38.59963 +61.51155 4453 0.91 -1.87 -38 0.75873 -4.86 0.46 0.60 0.085 9.581 7.43 1.79 1.75 6.56 5.68 8.68 -13.11
160512018 39.20669 +4.95032 165.35133 -49.04411 4431 0.85 -2.04 -90 0.34594 -4.50 0.74 1.12 0.128 12.346 22.06 8.89 8.96 -16.64 22.29 27.82 -13.86
331706024 117.18250 +40.32784 179.37474 +27.57725 4495 0.99 -2.01 -41 0.05185 -4.84 0.46 0.60 0.086 13.969 55.53 13.41 13.10 25.74 57.22 62.74 -17.68
238504193 179.30275 +3.15943 272.19143 +62.74883 4652 1.45 -1.74 416 0.68425 -3.92 0.66 0.68 0.105 9.065 3.77 1.01 1.34 3.38 8.12 8.79 -10.67
149903149 230.70706 +52.61809 85.60913 +52.09217 4590 1.23 -1.77 -111 0.70187 -4.04 0.80 0.92 0.153 12.853 22.28 7.70 9.92 17.61 15.32 23.34 -15.23
163816218 337.24875 +21.30654 83.88393 -30.55816 4438 0.89 -1.89 -96 0.60750 -4.80 0.50 0.66 0.073 10.773 12.59 3.30 3.26 -6.37 12.77 14.27 -12.66
335211191 205.70438 +24.69270 23.89402 +78.19837 4402 0.68 -2.26 17 0.52644 -5.32 0.18 0.24 0.098 12.318 32.21 3.37 2.78 31.55 3.32 31.73 -15.37
216101179 228.16635 +26.92448 40.80110 +58.65392 4305 0.64 -2.06 -164 0.70185 -5.46 0.16 0.22 0.128 10.181 12.67 1.22 0.97 10.85 5.25 12.05 -12.57
247908164 340.14005 +3.89212 72.34389 -45.73286 4541 0.93 -1.97 -304 0.57165 -4.82 0.34 0.36 0.064 11.541 18.17 2.78 3.08 -12.98 12.78 18.22 -13.52
144708103 255.19904 +31.37666 53.42720 +36.16793 4422 0.82 -1.98 -40 0.44318 -5.16 0.30 0.42 0.134 10.574 13.18 2.32 1.95 7.81 8.71 11.69 -11.49
259202138 118.64760 +16.56865 204.61199 +21.23072 4379 0.72 -2.10 196 0.68105 -5.28 0.22 0.32 0.087 13.464 53.87 7.38 5.74 19.54 57.58 60.81 -17.34
149113250 260.71506 +57.05462 85.30203 +34.40930 4582 1.19 -1.91 -63 0.65087 -4.22 0.70 0.78 0.095 9.919 6.44 1.94 2.45 3.67 9.23 9.94 -10.98
56512197 326.59244 -5.20900 50.88223 -40.85179 4540 1.02 -1.83 -307 0.61747 -4.54 0.56 0.66 0.104 8.184 3.34 0.88 0.98 -2.16 6.70 7.04 -9.16
307906166 57.34441 -3.26421 191.53573 -41.29090 4709 1.63 -1.59 191 0.80216 -3.58 0.62 0.64 0.127 9.499 3.89 0.99 1.29 -2.54 10.88 11.18 -10.58
248605041 290.32898 +49.33526 80.77842 +15.69331 4461 0.84 -1.93 -167 0.57465 -5.12 0.24 0.28 0.106 9.813 9.24 1.12 1.08 2.53 10.97 11.25 -10.30
337510056 125.19247 +10.98870 212.96008 +24.76531 4574 1.18 -1.82 -40 0.47744 -4.48 0.42 0.44 0.119 10.199 8.16 1.50 1.74 3.45 14.78 15.18 -11.76
296113022 106.31549 +39.53326 177.62129 +19.36736 4470 0.89 -2.01 22 0.30786 -5.04 0.32 0.38 -1.146 12.124 45.91 7.37 7.29 15.25 51.31 53.53 -16.49
297206050 145.92210 +35.48857 189.06804 +49.42105 4481 0.99 -1.89 171 0.22405 -4.94 0.32 0.40 0.088 11.127 15.70 2.64 2.49 11.95 18.15 21.73 -13.48
297411244 185.71820 +26.64011 215.69245 +83.61273 4689 1.64 -1.50 -20 0.92259 -3.52 0.54 0.50 0.111 9.115 3.20 0.66 0.90 3.20 8.29 8.89 -10.73
152202135 184.22203 +22.96917 239.04011 +81.14198 4466 1.05 -1.73 133 0.48296 -4.76 0.48 0.56 0.080 10.311 9.96 2.26 2.46 9.87 8.89 13.28 -13.31
339615114 211.25777 +8.42775 349.30789 +64.44975 4492 0.91 -2.01 162 0.55121 -5.04 0.28 0.32 0.080 12.542 31.65 4.34 4.36 28.59 5.98 29.20 -15.30
307603090 152.97281 +25.14948 206.88285 +54.28666 4326 0.45 -2.21 42 0.32135 -5.50 0.10 0.16 0.056 12.666 41.88 2.97 1.97 34.03 31.79 46.57 -16.86
124909196 203.76643 +53.41248 108.79361 +62.50184 4492 0.90 -1.90 -145 0.32968 -4.86 0.44 0.54 0.125 12.160 23.93 5.27 5.38 21.26 15.59 26.36 -15.73
237610073 226.50790 +4.73903 4.03767 +50.89695 4650 1.25 -1.80 17 0.49256 -4.04 0.62 0.66 0.106 10.187 6.67 1.75 2.20 5.20 3.82 6.45 -10.37
205107066 163.53232 -3.70002 255.82881 +48.14892 4488 0.87 -2.04 416 0.59979 -5.04 0.30 0.36 0.106 12.824 35.62 5.44 5.28 26.56 26.87 37.78 -16.22
243112094 287.19119 +41.20519 72.14774 +14.46618 4370 0.77 -2.14 -244 0.46007 -5.10 0.32 0.50 0.143 11.334 18.12 3.73 2.88 4.55 16.91 17.51 -14.40
87412063 3.48843 +38.53461 114.93279 -23.75422 4686 1.34 -1.81 24 0.65342 -3.62 0.76 0.80 0.128 9.970 4.93 1.52 2.06 -1.96 10.71 10.89 -9.64
294209084 187.26065 +44.23422 136.23244 +72.31109 4545 1.15 -1.70 -188 0.67991 -4.56 0.40 0.40 0.085 9.673 6.75 1.14 1.37 6.46 9.59 11.56 -11.36
237402106 197.54039 +30.49745 73.44340 +84.69325 4710 1.55 -1.98 6 0.75037 -3.54 1.10 1.38 0.079 13.722 27.33 12.85 18.03 27.24 7.67 28.30 -16.37
120204062 210.63162 +17.07207 5.13615 +70.74086 4641 1.40 -1.65 89 0.24783 -3.84 0.78 0.86 0.055 13.075 23.55 7.70 10.18 22.26 0.74 22.27 -15.64
172510067 326.07391 +28.31170 80.29983 -18.67788 4469 1.02 -1.86 -232 0.56220 -4.56 0.62 0.78 0.142 12.538 24.61 7.43 8.13 -7.85 23.34 24.63 -13.74
184614154 131.79095 +20.61076 205.50240 +34.29820 4654 1.42 -1.74 299 0.87806 -3.96 0.66 0.72 0.051 11.075 9.92 2.80 3.53 5.62 15.80 16.77 -12.75
153615191 233.42296 +55.39806 88.35929 +49.40011 4559 1.25 -1.63 -210 0.97635 -4.18 0.68 0.76 0.074 11.650 14.16 4.18 5.21 10.78 12.03 16.15 -13.44
230213190 212.94968 +32.74027 55.67714 +71.74231 4446 0.90 -1.87 -51 0.71499 -5.00 0.38 0.46 0.057 9.724 8.58 1.64 1.64 8.17 6.85 10.67 -12.10
144203121 194.92511 +0.68054 307.56146 +63.47799 4415 0.75 -2.00 120 -0.14422 -4.94 0.44 0.62 0.106 13.049 37.71 9.37 8.47 33.77 13.54 36.39 -16.04
75514041 332.92743 +7.20524 68.68656 -38.30649 4498 1.00 -1.99 -199 0.64121 -4.74 0.46 0.68 0.100 10.810 12.30 3.31 2.90 -7.60 10.05 12.60 -13.75
137405189 178.27533 +16.67845 247.67671 +72.92947 4384 0.99 -1.62 211 1.00931 -4.90 0.50 0.62 0.106 10.416 11.02 2.74 2.85 10.56 9.70 14.34 -13.28
343816181 154.39270 +7.37844 234.17121 +48.55760 4521 1.09 -1.89 63 0.69591 -4.82 0.34 0.38 0.087 10.041 9.01 1.45 1.53 6.78 12.47 14.19 -11.96
187415236 136.69649 +23.55975 203.75587 +39.53310 4620 1.31 -1.81 173 0.61388 -4.26 0.54 0.54 0.076 10.013 6.91 1.52 1.95 4.42 13.05 13.78 -12.05
260805152 321.98462 +11.11580 63.73984 -27.59061 4238 0.41 -2.09 -163 0.31737 -5.68 0.04 0.04 0.178 7.803 4.58 0.08 0.09 -2.09 7.19 7.49 -7.85
33111090 156.58855 +47.88721 166.73280 +55.02810 4623 1.39 -1.75 101 0.47660 -4.00 0.84 0.98 0.091 12.531 19.41 7.05 9.17 15.93 19.00 24.80 -15.78
199107019 158.68677 +28.08565 203.06805 +59.80246 4590 1.19 -1.75 167 0.63749 -4.04 0.84 0.98 0.105 11.590 12.74 4.63 6.02 11.04 14.12 17.92 -13.33
238414061 177.98196 +3.71153 269.09259 +62.60632 4423 0.81 -1.77 77 0.33901 -4.94 0.44 0.58 0.048 12.168 25.83 6.05 5.80 22.96 14.43 27.11 -14.63
267914079 140.05936 -0.35217 232.37377 +32.36233 4685 1.56 -1.67 341 0.76556 -3.74 0.58 0.58 0.091 11.276 9.66 2.26 2.96 5.20 14.50 15.41 -13.16
141410188 204.10388 -0.13965 326.38792 +60.66735 4622 1.28 -1.70 68 0.57700 -3.72 0.98 1.12 0.058 12.813 19.73 7.95 11.25 17.22 5.35 18.04 -13.54
283201056 166.05226 +5.49273 248.40738 +56.54711 4502 0.98 -1.88 229 0.66285 -4.84 0.38 0.44 0.118 11.392 16.71 3.06 3.20 13.97 14.25 19.95 -13.95
282503157 182.38087 +10.46161 270.30142 +70.62957 4473 0.85 -1.93 -107 0.53922 -5.06 0.28 0.30 0.072 11.396 18.92 2.44 2.60 17.87 10.14 20.55 -14.51
20511111 174.17879 +32.69514 189.42798 +72.90649 4497 0.97 -1.70 52 0.50129 -4.28 0.82 1.02 0.034 13.938 43.33 16.24 19.88 41.44 20.67 46.31 -17.91
44314071 98.13989 +5.08680 206.25086 -1.86298 4202 2.33 -1.25 68 2.39106 -4.56 0.54 0.58 0.442 8.935 4.08 0.96 1.15 -0.11 11.79 11.80 -9.20
234505187 240.74368 +21.07042 35.79460 +46.12724 4418 0.77 -1.99 -179 0.55275 -5.12 0.32 0.44 0.169 10.386 11.68 2.14 1.85 8.45 4.95 9.79 -12.60
328410161 227.34442 +41.63653 69.19378 +58.34540 4349 0.62 -2.03 -102 0.53585 -5.48 0.14 0.18 0.095 10.617 15.87 1.26 1.06 13.53 9.27 16.41 -14.48
111605196 54.22482 +27.85893 162.05112 -22.17595 4253 0.76 -1.30 -337 1.10594 -5.08 0.38 0.40 0.103 9.331 7.27 1.22 1.39 -2.72 14.55 14.81 -12.91
157808005 19.38637 +6.35588 134.56445 -55.92509 4644 1.36 -1.61 -273 0.56716 -3.84 0.60 0.60 0.091 9.527 4.52 1.09 1.44 -3.72 9.94 10.61 -10.95
105616214 193.19879 -1.29194 303.64464 +61.57793 4628 1.36 -1.80 84 0.64263 -3.96 0.70 0.76 0.087 9.850 5.55 1.64 2.11 4.91 6.90 8.47 -10.96
313806069 129.46436 +6.96671 219.02559 +26.80354 4498 0.91 -1.99 402 0.56820 -4.86 0.40 0.54 0.039 9.223 6.44 1.42 1.30 2.93 12.98 13.30 -10.81
294207168 187.41306 +40.82343 139.70404 +75.58742 4353 0.66 -2.03 -114 0.49692 -5.50 0.12 0.16 0.083 8.761 6.85 0.49 0.39 6.66 9.37 11.49 -11.40
291410047 170.78398 +14.35587 240.32772 +65.78990 4322 0.58 -2.11 17 0.43775 -5.50 0.12 0.16 0.135 9.359 8.81 0.63 0.50 8.06 10.28 13.06 -11.89
