# obsid ra dec l b teff logg feh rv Mgb MK MKerr_low MKerr_up AK K dist disterr_low disterr_up Z R r_gc lnnu
144814033 256.61752 +48.39682 74.68695 +37.03131 4266 0.86 -1.48 -91 1.26412 -4.98 0.58 0.80 0.079 10.603 12.61 3.89 3.86 7.62 11.08 13.45 -13.76
152107196 244.09912 +43.72221 68.89049 +45.87641 4423 1.11 -1.37 -158 0.82165 -4.54 0.54 0.58 0.090 11.207 13.53 3.17 3.82 9.74 9.92 13.91 -13.24
101716178 139.04916 +4.52167 226.77366 +34.04301 4333 0.80 -1.48 139 1.07196 -5.04 0.42 0.54 0.124 9.140 6.47 1.43 1.38 3.65 12.31 12.84 -11.68
281912193 4.26182 +38.48035 115.57768 -23.89980 4511 0.87 -1.45 -165 0.68136 -4.38 0.58 0.60 0.125 12.223 19.75 4.77 6.05 -7.98 22.69 24.05 -15.46
265406120 147.19044 +39.26064 183.18508 +50.36380 4438 1.18 -1.29 48 1.23797 -4.30 0.56 0.56 0.080 9.436 5.39 1.22 1.58 4.17 11.43 12.17 -12.70
141203140 148.56352 -0.25653 238.24775 +39.41656 4457 1.17 -1.44 239 0.99739 -4.50 0.52 0.50 0.105 10.945 11.70 2.41 3.16 7.45 14.89 16.65 -13.53
142107124 220.09610 +8.16663 1.68308 +58.00116 4377 1.00 -1.36 -35 1.05791 -4.44 0.78 0.96 0.080 9.410 5.68 2.03 2.45 4.84 4.99 6.96 -12.31
137816021 245.21329 +3.01826 16.62906 +34.53056 4375 0.80 -1.50 -82 1.03784 -4.92 0.44 0.50 0.073 9.673 8.02 1.65 1.80 4.57 2.52 5.22 -11.16
155201237 236.10857 +44.78373 71.74574 +51.38156 4505 1.35 -1.26 -209 1.07777 -4.02 0.64 0.64 0.018 11.320 11.60 2.96 3.97 9.09 8.95 12.76 -13.91
343902199 187.38989 +38.12918 144.21703 +78.07990 4444 1.21 -1.33 -222 1.03225 -4.48 0.46 0.44 0.050 12.158 20.77 3.81 4.90 20.35 11.75 23.50 -14.72
320611095 109.21092 +42.47162 175.37202 +22.36554 4505 0.96 -1.48 12 0.81242 -4.46 0.44 0.38 0.084 12.418 22.84 3.67 5.13 8.72 29.10 30.38 -14.91
51313194 200.32742 +28.86710 49.43915 +83.18209 4133 0.22 -1.73 80 0.11890 -5.78 0.10 0.16 0.123 10.068 13.96 0.99 0.66 13.89 7.04 15.57 -13.62
132109226 183.33353 +13.04178 268.73465 +73.33019 4270 0.62 -1.61 -42 0.61896 -5.38 0.28 0.38 0.070 12.150 31.05 4.98 4.27 29.77 12.10 32.14 -13.56
189313193 164.69521 +28.92620 202.15562 +65.13181 4435 1.04 -1.35 -99 1.01625 -4.50 0.56 0.62 0.123 12.951 29.21 7.26 8.59 26.53 19.92 33.18 -16.21
123816219 178.48586 +53.59026 140.91004 +61.48525 4220 0.73 -1.39 -111 1.49523 -5.36 0.30 0.36 0.120 9.134 7.49 1.14 1.11 6.61 11.01 12.84 -12.67
11312094 140.52252 +32.58817 192.79315 +44.73069 4203 1.72 -1.82 -30 1.43379 -4.84 0.60 0.90 0.440 11.888 18.10 6.14 5.76 12.76 20.74 24.35 -14.60
72603179 50.10872 +24.66488 161.04240 -26.96961 4213 0.46 -1.67 51 0.32873 -5.60 0.16 0.24 0.263 10.939 18.00 1.88 1.38 -8.14 23.75 25.11 -14.48
242404135 262.39764 +0.60291 23.83365 +18.41552 4325 0.59 -1.70 -118 0.52065 -5.12 0.40 0.54 0.158 12.806 35.78 7.88 7.24 11.33 26.82 29.12 -14.57
161515192 21.80182 +32.83233 131.55747 -29.43962 4395 1.14 -1.29 -132 1.21061 -4.48 0.52 0.54 0.093 10.162 8.13 1.79 2.20 -3.97 13.75 14.31 -12.20
299913161 48.33923 +2.18780 178.00445 -44.97517 4424 1.16 -1.39 64 1.39851 -4.58 0.46 0.44 0.107 12.077 20.41 3.74 4.82 -14.40 22.44 26.66 -15.76
286406084 148.36523 +18.42576 215.28171 +48.28176 4430 0.93 -1.47 -15 0.80964 -4.78 0.38 0.34 0.074 10.086 9.09 1.32 1.74 6.81 13.40 15.03 -12.68
236516013 242.80815 +8.48129 21.07553 +39.32159 4445 1.02 -1.53 -20 0.99223 -4.46 0.66 0.74 0.072 12.283 21.59 6.24 7.67 13.71 9.68 16.78 -14.64
151512088 247.33563 +58.46652 88.46094 +41.23150 4259 0.92 -1.38 -180 1.28362 -5.08 0.42 0.50 0.086 10.587 13.07 2.69 2.79 8.64 12.50 15.20 -12.47
130203207 129.20247 +33.81054 189.21539 +35.58210 4318 0.76 -1.57 73 0.67353 -5.18 0.34 0.40 0.142 10.898 15.39 2.59 2.61 8.98 20.45 22.34 -14.50
256806006 331.50922 +5.80689 66.16141 -38.20942 4291 0.75 -1.50 -143 0.85266 -5.26 0.30 0.36 0.153 9.086 6.90 1.05 1.02 -4.24 7.64 8.73 -11.96
197016168 182.52341 +18.53648 252.85978 +77.18327 4183 0.69 -1.54 180 1.09438 -5.60 0.18 0.24 0.241 10.411 14.25 1.49 1.23 13.93 9.43 16.82 -12.32
327601145 251.93787 +3.57544 21.16487 +29.00460 4374 0.88 -1.41 -222 1.23702 -4.84 0.38 0.34 0.066 11.132 15.18 2.20 2.90 7.39 6.49 9.83 -12.39
101509057 192.53925 +25.17554 294.48671 +88.02625 4175 0.39 -1.53 11 0.68455 -5.72 0.14 0.18 0.118 11.317 24.19 1.92 1.61 24.21 7.69 25.40 -15.14
240506089 261.99957 +12.99745 35.57024 +24.28940 4282 0.87 -1.41 -3 1.13990 -5.12 0.38 0.42 0.154 8.999 6.21 1.09 1.19 2.58 4.73 5.39 -10.71
337901216 245.10471 +11.10596 25.40365 +38.50282 4467 1.31 -1.33 -105 1.30613 -4.28 0.46 0.40 0.120 9.483 5.35 0.90 1.26 3.36 4.58 5.68 -9.57
176001221 69.30016 +18.50294 179.51107 -18.77457 4430 1.13 -1.37 6 1.02254 -4.22 0.66 0.70 0.173 11.977 16.03 4.42 5.69 -5.13 23.18 23.74 -15.41
170602086 59.09932 +22.63180 169.38846 -23.12178 4316 0.71 -1.67 -207 0.90945 -5.12 0.40 0.52 0.184 11.943 23.76 5.06 4.81 -9.30 29.75 31.17 -16.16
242407161 263.40283 -0.94808 22.91096 +16.78995 4314 1.10 -1.42 -178 0.58910 -4.72 0.62 0.72 0.143 11.278 14.82 4.18 4.90 4.31 7.50 8.65 -11.69
243816060 122.15252 +6.53984 215.88131 +20.12517 4370 0.99 -1.41 -35 1.10830 -4.66 0.50 0.50 0.081 9.269 5.88 1.21 1.52 2.05 12.89 13.05 -11.88
190606179 171.45424 +26.65463 209.45046 +70.92659 4495 1.15 -1.33 27 1.19484 -4.18 0.70 0.74 0.082 12.877 24.83 7.17 9.45 23.50 15.59 28.20 -15.22
209108162 42.50842 +24.29811 154.72392 -31.15254 4462 1.14 -1.28 -109 1.38152 -4.18 0.60 0.60 0.092 9.875 6.20 1.50 1.97 -3.18 13.00 13.38 -12.50
340201130 238.19041 +36.06517 57.66481 +50.73256 4383 0.89 -1.35 -10 1.13491 -4.78 0.40 0.28 0.090 8.072 3.57 0.43 0.72 2.79 7.06 7.59 -9.93
100104038 73.00957 +23.74832 177.43771 -12.81655 4287 0.70 -1.65 -217 0.90241 -5.32 0.28 0.40 0.274 8.525 5.18 0.87 0.71 -1.12 13.05 13.10 -10.79
46415084 245.46321 +38.42699 61.30898 +44.97827 4396 1.11 -1.34 40 1.12224 -4.58 0.60 0.64 0.087 11.365 14.84 3.79 4.72 10.52 9.67 14.29 -13.89
347204106 192.05412 +8.91951 300.38717 +71.77534 4522 1.38 -1.32 1 1.25337 -4.06 0.54 0.54 0.012 12.997 25.65 5.65 7.24 24.39 7.96 25.65 -14.44
293507120 41.32539 +3.12389 169.61479 -49.14590 4291 0.75 -1.46 -217 1.02214 -5.26 0.26 0.26 0.105 9.026 6.86 0.77 0.87 -5.16 12.44 13.47 -12.84
313509107 191.61865 +44.23811 125.94977 +72.86105 4315 0.78 -1.54 13 0.89213 -5.22 0.30 0.30 0.095 11.015 16.90 2.18 2.50 16.18 11.64 19.93 -14.67
28307127 139.90366 +29.47831 196.96404 +43.71989 4432 1.44 -1.21 -23 1.21794 -4.02 0.72 0.80 0.030 12.393 18.90 5.83 7.43 13.09 21.44 25.12 -15.81
141504189 260.35730 +36.59857 60.69875 +33.04629 4252 0.56 -1.62 -312 0.54660 -5.44 0.24 0.32 0.145 9.628 9.65 1.32 1.13 5.29 8.13 9.70 -11.94
152409080 233.67616 +42.25366 68.26796 +53.62502 4444 1.29 -1.10 -261 1.61667 -4.02 0.54 0.52 0.064 10.919 9.44 2.01 2.67 7.63 7.89 10.97 -12.83
212815218 202.02545 -0.07402 322.37292 +61.40611 4282 0.58 -1.54 -24 0.72055 -5.28 0.34 0.44 0.095 13.319 50.20 9.21 8.51 44.10 18.35 47.77 -16.14
133701118 237.74124 -3.06773 5.21163 +37.25098 4373 1.18 -1.19 -77 2.15577 -4.26 0.74 0.82 0.150 11.862 15.65 4.92 6.35 9.50 4.55 10.53 -13.04
51209186 258.25446 +16.85454 37.94628 +29.13359 4360 0.65 -1.65 -42 -0.02431 -4.98 0.48 0.62 0.095 12.816 34.68 8.61 8.58 16.91 24.48 29.76 -15.25
230907121 261.37500 +3.14918 25.70248 +20.51882 4272 0.48 -1.42 -183 1.15167 -5.24 0.38 0.50 0.135 10.279 11.93 2.45 2.28 4.21 5.27 6.75 -12.84
51407127 239.30247 -2.31405 7.14197 +36.46689 4360 1.15 -1.33 246 0.94955 -4.64 0.56 0.62 0.251 11.079 12.41 3.08 3.65 7.40 2.27 7.74 -12.92
282502078 181.79742 +8.53071 271.50574 +68.65868 4156 0.26 -1.78 201 0.44230 -5.82 0.04 0.06 0.167 9.569 11.08 0.30 0.21 10.34 8.86 13.62 -11.94
290015203 166.29236 +11.66224 239.55003 +60.66332 4330 0.96 -1.44 256 1.43104 -4.96 0.42 0.44 0.082 12.953 36.83 6.76 7.86 32.14 23.15 39.61 -16.73
347812111 273.41879 +8.37034 36.19019 +12.16951 4323 0.80 -1.47 -160 0.76274 -4.94 0.46 0.52 0.160 9.632 7.63 1.62 1.80 1.64 4.83 5.10 -9.41
334603216 231.51103 +37.46611 60.49210 +55.99994 4463 1.40 -1.33 -77 1.09734 -4.16 0.64 0.64 0.065 13.247 29.40 7.51 10.08 24.40 14.31 28.29 -15.79
19303132 169.32037 +28.65088 203.23802 +69.17277 4375 0.93 -1.45 -163 0.76437 -4.94 0.42 0.46 0.089 11.372 17.56 3.35 3.75 16.44 13.96 21.57 -14.09
309716171 218.58284 +19.92170 21.43957 +65.39235 4445 1.21 -1.28 129 1.41481 -4.30 0.54 0.54 0.046 12.227 19.78 4.35 5.58 18.01 3.03 18.26 -14.86
151612035 257.78043 +31.45223 54.11987 +34.03775 4477 1.04 -1.33 21 1.08807 -4.18 0.62 0.64 0.079 10.421 8.02 2.05 2.65 4.52 6.77 8.14 -11.62
29403144 184.01973 +30.72338 185.91400 +81.47239 4375 1.04 -1.41 94 0.81348 -4.74 0.56 0.66 0.066 12.305 24.88 6.52 7.32 24.63 11.68 27.26 -15.02
173007225 122.96552 +0.28600 222.14450 +17.95160 4370 0.87 -1.45 -42 1.07131 -4.66 0.60 0.68 0.071 11.683 17.97 4.83 5.72 5.56 23.64 24.29 -13.56
148609161 164.24939 +49.79280 159.20207 +58.49836 4319 0.92 -1.34 -74 1.26506 -4.94 0.44 0.48 0.115 12.376 27.56 5.47 6.19 23.52 22.06 32.25 -15.52
19103245 143.35310 +27.43414 200.62553 +46.30418 4464 1.16 -1.33 -110 1.51104 -4.30 0.66 0.70 0.088 13.042 28.23 7.78 10.03 20.44 27.14 33.98 -15.93
15809198 14.08914 +35.52589 124.05846 -27.33510 4410 1.25 -1.26 -253 1.31482 -4.32 0.58 0.60 0.072 11.440 13.73 3.31 4.20 -6.28 17.95 19.01 -13.40
318301221 214.17757 +9.12367 355.14579 +62.98734 4401 1.10 -1.45 -80 0.98644 -4.76 0.40 0.34 0.077 9.809 7.91 1.15 1.60 7.08 4.43 8.35 -11.90
191905222 93.73968 +46.16015 167.59463 +13.36685 4272 0.65 -1.56 -113 0.87177 -5.34 0.28 0.34 0.162 9.558 8.86 1.28 1.22 2.07 16.52 16.65 -12.55
237703131 178.95383 +4.07407 270.56885 +63.39533 4407 1.13 -1.29 -27 1.26240 -4.50 0.44 0.42 0.095 8.677 4.13 0.73 0.93 3.72 8.19 9.00 -11.86
111304168 180.06277 +24.52352 222.82419 +78.19667 4409 1.21 -1.38 127 1.14284 -4.52 0.62 0.68 0.098 11.705 16.80 4.52 5.55 16.47 10.78 19.69 -15.07
120812157 173.91675 +16.67465 239.83452 +69.59151 4494 1.07 -1.18 146 1.07806 -4.12 0.64 0.66 0.068 11.907 15.55 4.08 5.33 14.60 11.71 18.72 -13.83
183908228 126.81448 -1.52455 225.80344 +20.43183 4427 0.99 -1.51 -21 0.74108 -4.16 0.78 0.86 0.078 10.642 8.81 2.88 3.81 3.10 14.97 15.29 -13.54
153001003 174.32616 +42.31203 163.00456 +68.58480 4346 0.97 -1.37 -220 1.11178 -4.88 0.44 0.46 0.066 9.538 7.42 1.42 1.67 6.93 10.62 12.68 -13.25
78903238 130.06200 +18.20477 207.52071 +31.93372 4509 0.97 -1.36 55 0.74139 -4.26 0.72 0.78 0.039 13.019 28.06 8.47 11.03 14.87 31.13 34.50 -16.39
336507160 127.24692 +0.53464 224.10981 +21.82168 4334 0.98 -1.37 240 1.36921 -4.92 0.36 0.30 0.043 8.513 4.76 0.61 0.86 1.80 11.59 11.73 -11.76
301709224 162.81958 +57.52933 149.43666 +52.97033 4328 0.95 -1.41 146 0.92035 -5.02 0.38 0.42 0.157 13.974 58.53 10.29 11.19 46.76 42.33 63.07 -17.46
149706011 201.73413 +48.63512 107.53535 +67.41823 4357 0.97 -1.62 25 1.48431 -4.90 0.52 0.68 0.111 12.788 32.76 8.81 8.86 30.28 16.82 34.64 -15.95
141706110 164.44374 +9.79917 240.39510 +58.09727 4367 1.10 -1.32 -61 1.46135 -4.64 0.52 0.54 0.084 9.873 7.69 1.69 2.08 6.55 10.61 12.47 -12.54
91207229 167.37901 +5.20764 250.46624 +57.29800 4370 0.83 -1.70 67 0.93255 -4.90 0.50 0.64 0.062 11.348 17.26 4.41 4.47 14.55 14.17 20.31 -13.70
154015047 290.63721 +44.02903 75.87295 +13.31606 4466 1.24 -1.33 -74 1.31405 -4.26 0.50 0.48 0.055 9.340 5.12 1.01 1.32 1.21 8.33 8.41 -10.07
201605237 95.36739 +22.51150 189.56768 +3.86347 4452 1.04 -1.32 97 1.01959 -4.14 0.62 0.64 0.506 11.495 10.61 2.71 3.51 0.74 18.53 18.54 -12.81
328413133 231.75400 +43.26451 70.48659 +54.77812 4334 1.04 -1.35 -16 1.34800 -4.90 0.38 0.34 0.077 9.817 8.47 1.23 1.62 6.95 7.86 10.49 -12.25
208701103 82.14726 +5.39104 198.23945 -15.69597 4236 0.61 -1.57 4 1.13073 -5.44 0.24 0.32 0.180 10.302 12.95 1.78 1.51 -3.48 20.22 20.52 -13.67
281002173 17.87418 +27.46199 128.37834 -35.19755 4323 0.93 -1.48 -228 0.74108 -5.04 0.42 0.52 0.078 13.797 56.47 12.02 12.05 -32.52 51.49 60.90 -17.49
133801062 112.53003 +25.26923 193.72026 +19.25929 4155 0.47 -1.44 116 1.74303 -5.54 0.26 0.38 0.118 13.153 51.87 8.33 6.60 17.14 56.77 59.30 -16.95
190402098 119.50637 +20.99060 200.52104 +23.66436 4436 1.22 -1.40 5 1.09133 -4.30 0.74 0.80 0.155 12.417 20.53 6.33 8.34 8.27 26.44 27.71 -15.87
60014150 318.20279 -1.91109 48.94361 -31.98893 4337 1.02 -1.38 -291 1.22964 -4.88 0.42 0.42 0.086 9.758 8.13 1.43 1.74 -4.28 6.25 7.58 -11.70
129316171 110.65399 +12.19184 205.43120 +12.37304 4403 0.99 -1.46 164 0.54647 -4.54 0.58 0.62 0.104 10.968 12.05 2.99 3.69 2.61 19.30 19.47 -14.32
340304091 250.58997 +0.61292 17.46721 +28.68654 4482 1.05 -1.22 -123 0.78285 -4.18 0.50 0.46 0.102 11.354 12.20 2.33 3.16 5.88 3.90 7.06 -11.87
120108234 211.25877 +16.56215 4.90792 +69.95694 4442 1.07 -1.49 132 0.55406 -4.62 0.52 0.58 0.090 10.233 8.97 2.10 2.43 8.45 4.95 9.79 -12.58
335302147 230.75787 +14.61279 21.18068 +52.61860 4432 1.14 -1.36 41 1.22419 -4.58 0.44 0.42 0.089 11.841 18.47 3.25 4.15 14.70 4.74 15.45 -14.33
232309131 140.04027 +6.92742 224.79991 +36.08033 4477 1.30 -1.29 245 1.39473 -4.14 0.52 0.50 0.106 10.158 6.89 1.42 1.87 4.09 12.58 13.23 -11.97
144707211 255.87407 +30.26938 52.25791 +35.35439 4382 1.15 -1.34 -14 0.67029 -4.50 0.64 0.70 0.072 12.195 21.12 5.82 7.24 12.25 13.86 18.49 -14.16
350011238 204.25713 +10.05411 337.27801 +69.82506 4216 0.50 -1.65 -70 0.88693 -5.64 0.14 0.22 0.118 10.896 19.21 1.85 1.28 18.06 3.18 18.34 -14.54
220307209 205.19946 +6.36247 334.61847 +66.14935 4382 0.75 -1.59 -34 0.43655 -5.04 0.40 0.52 0.115 13.090 40.09 8.54 8.11 36.69 9.62 37.93 -15.43
108403186 77.10497 +51.14941 157.58392 +6.46120 4384 0.90 -1.58 -56 2.41916 -4.66 0.56 0.62 0.151 11.659 17.12 4.25 5.04 1.95 24.60 24.67 -13.64
92904161 169.35020 +0.78322 258.43525 +55.31286 4273 0.72 -1.57 -23 0.96076 -5.28 0.32 0.42 0.121 9.839 9.99 1.76 1.59 8.24 10.70 13.51 -12.43
237903078 243.68045 +19.85067 35.38722 +43.13159 4455 1.22 -1.30 -238 1.32801 -4.40 0.46 0.44 0.064 11.415 14.13 2.59 3.33 9.69 5.99 11.39 -13.76
103802192 120.68641 +24.61576 197.19972 +25.95300 4404 1.16 -1.48 143 1.17723 -4.60 0.62 0.72 0.111 12.181 21.58 6.09 7.13 9.47 27.15 28.75 -15.26
259202193 118.55188 +17.06956 204.07908 +21.34358 4346 1.00 -1.38 57 1.11031 -4.86 0.38 0.38 0.036 12.234 25.80 4.14 4.93 9.42 31.50 32.88 -16.46
281303207 129.20247 +33.81054 189.21539 +35.58210 4246 0.51 -1.62 74 0.66436 -5.54 0.18 0.26 0.142 10.898 18.16 2.05 1.57 10.59 22.70 25.05 -13.51
119914046 157.86975 +25.80124 207.28554 +58.74947 4478 1.25 -1.35 12 1.02232 -4.12 0.78 0.86 0.042 13.100 27.26 8.92 11.78 23.33 21.57 31.77 -15.51
332007246 212.87024 +26.44814 35.31999 +72.14267 4424 1.17 -1.31 -39 1.17330 -4.42 0.60 0.62 0.112 12.715 25.39 6.31 8.08 24.19 4.79 24.66 -15.70
30208110 26.39859 +29.17480 136.91423 -32.22228 4452 1.22 -1.37 -234 1.30320 -4.32 0.54 0.56 0.028 12.731 25.38 5.77 7.17 -13.51 27.86 30.96 -15.65
36609149 157.28418 +31.21052 196.79336 +58.80284 4388 0.89 -1.72 39 0.80343 -5.00 0.42 0.54 0.082 13.595 50.43 11.10 10.76 43.16 33.86 54.86 -18.26
161907225 66.79724 +36.09754 164.31865 -8.89789 4256 0.57 -1.76 60 0.77989 -5.48 0.20 0.28 0.475 9.109 6.65 0.80 0.64 -1.00 14.44 14.47 -11.58
151803027 181.46713 +28.41880 202.99855 +79.84179 4320 0.67 -1.54 83 0.35614 -5.22 0.38 0.52 0.154 12.858 38.44 8.19 7.35 37.86 14.48 40.54 -16.13
346113084 205.48947 +8.19433 337.54598 +67.60477 4452 1.11 -1.34 -127 0.96590 -4.46 0.46 0.44 0.067 12.284 21.65 3.97 5.11 20.04 3.17 20.29 -14.77
298113206 189.84438 +33.37561 144.81702 +83.23250 4224 0.67 -1.89 -119 1.20770 -5.02 0.48 0.74 0.018 13.986 62.74 18.12 15.52 62.33 14.67 64.03 -18.43
257213190 20.36557 +48.15029 128.09494 -14.42024 4364 1.02 -1.46 -293 0.99247 -4.86 0.38 0.38 0.128 11.139 14.94 2.40 2.86 -3.69 20.40 20.73 -13.78
216705114 165.69774 -4.10166 258.73718 +49.21784 4350 0.99 -1.45 93 0.87721 -4.94 0.44 0.52 0.086 11.925 22.69 4.83 5.10 17.20 18.16 25.02 -14.79
144715227 253.49641 +33.01810 55.08185 +37.90739 4424 0.91 -1.67 -83 0.90494 -4.82 0.50 0.60 0.025 11.455 17.78 4.29 4.60 10.95 11.51 15.89 -13.49
192103070 174.22789 +28.18530 204.94486 +73.47955 4449 1.23 -1.27 1 1.35499 -4.28 0.46 0.42 0.085 8.956 4.27 0.75 1.01 4.12 9.11 10.00 -11.29
331209206 167.36510 +15.52511 233.83023 +63.64566 4397 1.14 -1.34 12 1.06218 -4.70 0.48 0.48 0.054 11.949 20.84 4.13 5.16 18.70 15.39 24.22 -15.42
215311033 209.77345 +23.38737 22.92046 +74.26658 4411 0.96 -1.42 170 0.74478 -4.74 0.48 0.54 0.028 10.903 13.28 2.92 3.28 12.81 4.89 13.71 -14.19
143109236 261.99585 +39.93249 64.87500 +32.39397 4270 0.70 -1.47 -3 1.07341 -5.28 0.30 0.36 0.140 11.044 17.25 2.64 2.56 9.27 13.31 16.22 -13.63
130511227 187.07951 +22.09189 255.47621 +82.72359 4345 0.91 -1.41 -143 1.07441 -4.86 0.50 0.60 0.103 11.243 15.85 3.83 4.10 15.75 8.72 18.00 -13.88
280502205 57.44068 +14.60891 174.51110 -29.89404 4133 0.37 -1.24 -138 1.06487 -5.70 0.16 0.24 0.227 12.655 42.23 4.42 3.23 -21.02 44.58 49.29 -15.40
118616136 225.53421 -0.01422 357.50515 +48.50672 4415 1.09 -1.37 -94 1.10571 -4.40 0.60 0.62 0.160 10.029 7.14 1.77 2.27 5.38 3.28 6.30 -12.26
141515183 260.71136 +37.57821 61.90963 +32.95578 4385 1.11 -1.37 -121 1.52794 -4.52 0.62 0.66 0.099 10.805 11.10 2.91 3.67 6.06 8.97 10.83 -12.32
93512167 177.31029 +3.57727 267.98942 +62.15266 4243 0.76 -1.35 -65 1.25963 -5.22 0.36 0.42 0.128 9.700 9.09 1.60 1.64 8.06 9.19 12.22 -13.39
154601131 245.27370 +47.33002 73.87009 +44.68422 4454 1.16 -1.19 -269 0.75982 -4.12 0.66 0.70 0.065 10.805 9.37 2.58 3.33 6.62 8.88 11.07 -13.57
231915004 178.80133 +41.79267 157.44871 +71.36115 4391 0.84 -1.45 -20 0.66120 -4.88 0.44 0.46 0.063 10.972 14.38 2.75 3.23 13.65 12.37 18.42 -14.03
139610008 253.50581 +20.53950 40.12024 +34.64716 4464 1.27 -1.25 -205 1.30149 -4.20 0.54 0.54 0.106 9.609 5.50 1.21 1.55 3.15 5.40 6.25 -10.70
310109177 139.04912 +4.52167 226.77363 +34.04297 4354 0.90 -1.45 139 0.91499 -4.98 0.36 0.34 0.124 9.140 6.30 0.91 1.14 3.55 12.18 12.69 -12.11
236303229 177.43980 +13.64323 252.98786 +70.27086 4234 0.46 -1.57 -29 0.58179 -5.54 0.18 0.24 0.067 9.354 9.23 0.97 0.80 8.72 9.40 12.82 -12.33
278213044 165.30054 +57.32640 148.12620 +54.07401 4190 0.42 -1.71 56 0.60716 -5.76 0.08 0.12 0.155 8.739 7.39 0.40 0.28 6.01 11.91 13.34 -12.13
340112143 208.80003 +54.82086 104.50207 +59.96694 4430 1.09 -1.38 -4 0.90402 -4.54 0.46 0.42 0.047 10.639 10.63 1.87 2.51 9.23 10.66 14.10 -14.33
337508102 127.79930 +10.81589 214.33711 +27.01207 4475 1.27 -1.31 -5 1.16062 -4.22 0.50 0.48 0.092 11.150 11.37 2.25 2.94 5.19 17.33 18.09 -12.53
143104038 259.97195 +40.41924 65.15227 +33.99843 4428 0.95 -1.40 -95 0.85248 -4.64 0.48 0.52 0.108 10.966 12.58 2.68 3.11 7.06 10.13 12.35 -12.81
350714181 287.68146 +50.30319 81.02868 +17.64181 4235 0.93 -1.53 -228 1.47977 -5.38 0.26 0.30 0.092 10.704 15.79 2.04 2.01 4.81 15.90 16.62 -13.57
37306096 184.01973 +30.72338 185.91400 +81.47239 4485 1.33 -1.38 90 0.81840 -4.04 0.84 0.96 0.066 12.305 18.02 6.44 8.51 17.85 10.66 20.79 -15.31
335509165 114.45062 +23.78766 195.86842 +20.33759 4310 0.75 -1.72 -48 1.48675 -5.30 0.28 0.38 0.026 13.438 55.27 8.87 7.61 19.23 59.56 62.59 -16.45
53213077 238.56654 +52.52163 82.57556 +47.73327 4435 1.14 -1.28 -243 1.27031 -4.28 0.58 0.56 0.075 9.747 6.17 1.40 1.89 4.59 8.52 9.68 -11.44
295602140 165.93671 +31.01849 197.07802 +66.21004 4174 0.29 -1.75 -36 0.62365 -5.78 0.08 0.12 0.158 10.315 15.40 0.83 0.58 14.12 14.06 19.92 -13.08
46304056 133.61166 +8.23700 219.85315 +31.04474 4438 1.03 -1.30 -4 0.85953 -4.42 0.52 0.52 0.117 9.913 6.97 1.48 1.89 3.62 13.15 13.64 -12.51
219411096 231.32481 +29.83112 46.77768 +56.23649 4455 1.21 -1.36 206 1.11613 -4.44 0.58 0.64 0.091 11.908 17.84 4.55 5.46 14.86 7.33 16.57 -13.79
332603149 236.18100 +14.62506 24.68059 +47.87073 4375 0.95 -1.46 30 0.60311 -4.92 0.36 0.32 0.113 8.581 4.76 0.65 0.86 3.56 5.27 6.36 -11.53
336705116 195.50258 +37.30323 111.22639 +79.58359 4510 0.77 -1.67 29 1.90837 -4.98 0.40 0.52 0.031 13.385 46.43 9.89 9.39 45.69 13.53 47.65 -16.77
66504100 90.36100 +32.68418 178.48366 +4.82579 4402 1.08 -1.35 -200 1.05367 -4.42 0.52 0.52 0.216 10.651 9.36 1.99 2.53 0.81 17.32 17.34 -12.90
248505125 324.32748 +14.31501 68.15568 -27.27808 4403 1.20 -1.22 -247 1.19084 -4.48 0.42 0.36 0.044 11.524 15.56 2.38 3.32 -7.10 13.15 14.95 -12.97
237603186 227.45560 +4.84699 5.09054 +50.22156 4204 0.59 -1.58 -151 0.91746 -5.60 0.16 0.24 0.155 9.267 8.76 0.92 0.67 6.76 2.47 7.19 -12.56
49209062 198.17728 +19.63461 337.10645 +81.05997 4409 1.05 -1.38 -23 0.62421 -4.60 0.48 0.50 0.020 10.197 9.02 1.86 2.23 8.94 6.73 11.19 -12.52
264702208 98.25690 +49.99621 165.18894 +17.66046 4257 0.73 -1.51 -72 1.06447 -5.36 0.26 0.28 0.134 9.386 8.36 1.01 1.06 2.56 15.84 16.04 -13.04
92708169 120.77751 +17.47461 204.56802 +23.45934 4458 1.20 -1.22 -32 1.15654 -4.08 0.68 0.72 0.026 11.246 11.48 3.24 4.22 4.60 18.12 18.69 -12.91
228506027 252.40427 +30.79413 52.07883 +38.38530 4360 0.95 -1.36 -200 1.22879 -4.82 0.38 0.36 0.101 8.609 4.63 0.71 0.89 2.90 6.44 7.06 -11.32
314909139 212.05518 +7.78415 349.71252 +63.44682 4430 1.25 -1.25 134 1.25567 -4.30 0.60 0.64 0.062 10.829 10.31 2.63 3.28 9.25 3.56 9.91 -12.86
189207071 141.90837 +31.19457 194.97977 +45.70766 4411 1.09 -1.32 9 1.34476 -4.64 0.50 0.54 0.086 12.902 30.98 6.82 8.02 22.21 29.44 36.87 -15.63
50711173 266.02286 +7.85099 32.37207 +18.52082 4381 0.84 -1.51 -27 1.08369 -4.92 0.44 0.54 0.153 9.022 5.72 1.26 1.29 1.85 4.48 4.85 -9.11
